"name","address","city","state","zipcode","county","latitude","longitude","adp","month","year","fiscalyear","inspectionmonth","inspectionyear","administrativesegregation","calculatedforce","chemicalforce","detainee_detainee_physassault_noseriousinj","detainee_detainee_physassault_seriousinj","detainee_staff_physassault_noseriousinj","detainee_staff_physassault_seriousinj","disciplinaryappeals","disciplinaryappeals_detaineefavor","disciplinaryinfractions","disciplinaryinfractions_guilty","disciplinarysegregation","force_seriousinjury","hungerstrikes","immediateforce","infectiousdiseasesconfirmed","infectiousdiseasesreported","medicalobservation","medicalsegregation","mentalhealthobservation","mentalhealthsegregation","nonlethalweaponsincidents","offsiteemergencycare","offsitemedicalcare","offsitementalhealthcare","outsidemedicalreferrals","pointrestraints","sanctionsover60days","sexual_detaineedetainee","sexual_detaineedetainee_sub","sexual_detaineeinmate","sexual_detaineeinmate_sub","sexual_detaineestaff","sexual_detaineestaff_sub","sexual_inmatedetainee","sexual_inmatedetainee_sub","sexual_staffdetainee","sexual_staffdetainee_sub","sickcallencounters","sickcallrequests","stripsearches","suicideattempts","suicideconstantmentalhealthwatch","disciplinary_filed","disciplinary_sub","food_filed","food_sub","force_filed","force_sub","library_filed","library_sub","mail_filed","mail_sub","medical_filed","medical_sub","other_filed","other_sub","prop_filed","prop_sub","safety_filed","safety_sub","sanitation_filed","sanitation_sub","sexualassault_sub","sexualassult_filed","solitary_filed","solitary_sub","staffconduct_filed","staffconduct_sub","visitation_filed","visitation_sub"
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,262.325741833357,5,2021,2021,1,2022,1,0,0,1,0,0,0,1,0,7,5,0,0,0,0,88,88,11,0,2,0,0,2,1,0,23,0,0,0,0,0,0,0,0,0,0,1,0,426,505,0,0,0,1,0,0,0,0,0,2,0,0,0,9,0,36,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,455.940160135143,9,2021,2021,1,2022,8,0,0,1,0,0,0,0,0,13,7,0,0,0,0,20,20,15,0,2,0,0,1,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,536,589,0,0,1,0,0,2,0,0,0,0,0,0,0,24,0,39,5,1,0,0,0,0,0,0,0,0,0,5,0,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,498.433701657,10,2020,2021,1,2021,5,0,0,2,0,1,0,0,0,10,10,0,0,2,1,2,2,21,0,3,0,0,1,0,1,30,0,0,0,0,0,0,0,0,0,0,1,0,315,342,0,1,2,0,0,2,0,0,0,9,1,1,1,15,1,23,1,0,0,3,0,3,0,0,0,0,0,19,0,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,353.839341673143,2,2021,2021,1,2022,7,0,0,2,0,0,0,2,0,19,17,5,0,0,1,5,5,11,0,4,0,0,4,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,522,547,0,0,2,2,0,1,0,0,0,0,0,1,0,37,1,39,0,2,0,0,0,1,0,0,0,0,0,5,1,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,184.931463598396,12,2020,2021,1,2021,7,0,0,0,0,0,0,2,1,2,2,0,0,0,0,16,16,30,0,5,0,0,1,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,369,395,0,0,2,3,1,3,0,0,0,4,0,0,0,17,0,30,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,435.944806741142,6,2020,2020,1,2021,11,0,0,2,0,0,0,2,1,11,11,6,0,0,0,0,3,32,0,9,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,383,399,0,0,3,2,1,0,0,0,0,0,0,3,0,14,0,19,3,2,0,0,0,0,0,0,0,1,1,6,0,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,310.182083330515,7,2020,2020,1,2021,7,0,0,0,0,0,0,1,0,10,10,4,0,1,0,1,1,24,0,3,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,363,382,0,0,2,2,0,1,0,0,0,1,0,5,0,6,0,11,2,5,0,0,0,0,0,0,0,0,0,6,0,2,1
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,626.212121212,11,2019,2020,1,2020,13,0,0,2,0,1,0,0,0,14,13,5,0,0,0,12,12,72,0,4,0,0,3,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,587,655,0,1,3,0,0,5,0,0,0,0,0,4,2,2,0,62,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,329.585858581528,9,2020,2020,1,2021,9,0,0,2,0,0,0,2,2,16,16,14,0,0,0,0,0,20,0,3,0,0,5,1,1,20,0,0,0,0,0,0,0,0,0,0,4,0,367,405,0,0,0,7,2,2,0,0,0,3,0,1,1,5,0,25,5,1,0,0,0,0,0,0,0,0,0,11,0,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,701.853725487499,3,2019,2019,1,2020,14,0,0,2,0,2,0,0,0,14,12,9,0,0,3,7,7,99,0,2,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,693,780,0,0,2,0,0,0,0,0,0,2,2,0,0,7,0,37,6,4,1,0,0,0,0,0,0,0,0,2,0,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,650.79412682325,2,2020,2020,1,2021,12,1,0,6,0,0,0,1,0,14,14,8,0,2,0,1,1,22,0,3,0,0,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,650,695,0,0,0,3,0,2,0,0,0,0,0,3,1,12,0,37,1,2,0,0,0,0,0,0,0,0,0,14,0,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,394.432739451971,6,2021,2021,1,2022,18,0,0,1,0,0,0,3,0,8,6,3,0,0,0,12,12,29,0,3,0,0,2,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,295,308,0,0,1,3,0,3,0,0,0,3,1,2,0,14,0,27,0,2,0,0,0,5,0,0,0,0,0,3,0,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,465.255380297426,11,2021,2022,1,2022,0,0,0,0,0,0,0,1,0,7,6,2,0,0,0,29,29,8,0,3,0,0,0,0,2,53,0,0,1,0,0,0,0,0,0,0,0,0,507,549,0,0,2,1,0,1,0,0,0,1,0,1,0,22,0,29,3,0,0,0,0,1,0,0,0,0,0,4,0,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,433.320718343587,11,2020,2021,1,2021,18,0,0,2,0,0,0,2,1,10,10,7,0,1,2,3,3,26,0,10,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,328,359,0,2,3,5,1,4,4,0,0,8,0,1,0,17,0,26,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,424.383791468786,3,2021,2021,1,2022,2,0,0,1,0,0,0,0,0,12,6,2,0,0,0,56,56,8,0,0,0,0,1,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,357,379,0,0,2,0,0,0,0,0,0,4,0,0,0,15,0,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,645.102211101201,4,2019,2019,1,2020,11,1,0,2,0,0,0,0,0,9,6,5,0,0,2,18,18,196,0,3,0,0,1,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,823,892,0,1,2,1,0,0,0,0,0,1,1,0,0,13,0,22,2,7,4,0,0,0,0,0,0,0,0,6,1,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,673.664793956,2,2019,2019,1,2020,18,0,0,3,0,0,0,0,0,15,14,11,0,0,0,8,8,106,0,6,0,0,3,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,766,820,0,1,5,0,0,3,0,0,0,2,0,2,0,10,0,14,4,2,0,0,0,0,0,0,0,0,0,19,18,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,425.699727249234,10,2021,2022,1,2022,6,0,0,1,0,0,0,1,0,15,12,0,0,0,0,55,55,15,0,10,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,557,622,0,0,2,1,0,0,0,0,0,0,0,0,0,11,1,21,2,2,0,0,0,1,0,0,0,0,0,5,0,0,0
"IMPERIAL REGIONAL DETENTION FACILITY","1572 GATEWAY","Calexico","CA",92231,"Imperial",32.68755,-115.541,455.575234439588,8,2021,2021,1,2022,4,0,0,0,0,0,0,1,0,5,1,1,0,0,0,50,50,23,0,3,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,500,548,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,48,5,2,0,0,0,0,0,0,0,0,0,3,0,0,0
"IRWIN COUNTY DETENTION CENTER","132 COTTON DRIVE","Ocilla","GA",31772,"Irwin",31.580076,-83.255899,754.780137588229,1,2020,2020,9,2020,10,0,1,1,2,0,0,0,0,20,18,20,0,1,1,0,0,7,20,2,5,0,2,0,3,135,0,0,1,0,0,0,0,0,0,0,0,0,1087,1087,0,0,20,0,0,2,1,0,0,0,0,0,0,14,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
"IRWIN COUNTY DETENTION CENTER","132 COTTON DRIVE","Ocilla","GA",31772,"Irwin",31.580076,-83.255899,862.564544930777,10,2019,2020,9,2020,3,1,1,1,0,0,0,0,0,32,26,32,0,1,2,0,0,18,8,3,18,0,13,2,1,109,0,0,0,0,0,0,0,0,0,0,0,0,1094,1094,0,0,2,0,0,1,1,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRWIN COUNTY DETENTION CENTER","132 COTTON DRIVE","Ocilla","GA",31772,"Irwin",31.580076,-83.255899,479.090710081828,7,2020,2020,9,2020,102,0,0,0,0,0,0,0,0,3,3,3,0,2,0,12,12,24,39,5,1,0,4,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,800,800,0,1,4,0,0,1,1,0,0,0,0,0,0,7,0,1,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0
"IRWIN COUNTY DETENTION CENTER","132 COTTON DRIVE","Ocilla","GA",31772,"Irwin",31.580076,-83.255899,873.303030303,11,2019,2020,9,2020,12,0,1,3,0,0,0,0,0,15,15,15,0,0,1,0,0,12,24,7,10,0,7,2,3,133,0,1,1,0,0,0,0,0,0,0,0,0,1008,1008,0,0,10,0,0,1,1,0,0,0,0,0,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRWIN COUNTY DETENTION CENTER","132 COTTON DRIVE","Ocilla","GA",31772,"Irwin",31.580076,-83.255899,582.095467872571,5,2020,2020,9,2020,134,0,1,2,0,1,0,0,0,9,1,9,0,0,1,4,4,19,3,0,4,0,4,1,0,105,0,0,0,0,0,0,0,0,0,0,0,0,866,866,0,0,8,0,0,4,4,0,0,2,2,0,0,4,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"IRWIN COUNTY DETENTION CENTER","132 COTTON DRIVE","Ocilla","GA",31772,"Irwin",31.580076,-83.255899,716.605331373072,3,2020,2020,9,2020,14,0,0,1,0,0,0,0,0,16,8,16,0,0,0,1,1,20,2,4,2,0,6,1,2,171,0,1,0,0,0,0,0,0,0,0,0,0,1012,1012,0,0,2,0,0,0,0,0,0,0,0,1,1,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRWIN COUNTY DETENTION CENTER","132 COTTON DRIVE","Ocilla","GA",31772,"Irwin",31.580076,-83.255899,471.248458372429,8,2020,2020,9,2020,38,0,0,0,0,0,0,0,0,7,3,7,0,1,1,11,11,13,23,5,3,0,1,0,2,136,0,0,1,1,0,0,0,0,0,0,1,0,1026,1026,0,0,9,0,0,3,3,0,0,1,1,0,0,5,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"IRWIN COUNTY DETENTION CENTER","132 COTTON DRIVE","Ocilla","GA",31772,"Irwin",31.580076,-83.255899,817.6378894325,12,2019,2020,9,2020,10,1,0,3,0,0,0,0,0,25,2,25,0,1,1,0,0,14,10,8,7,0,10,2,0,152,0,0,1,0,0,0,0,0,0,0,0,0,1097,1097,0,0,6,0,0,2,1,0,0,0,0,0,0,23,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRWIN COUNTY DETENTION CENTER","132 COTTON DRIVE","Ocilla","GA",31772,"Irwin",31.580076,-83.255899,625.529585659428,4,2020,2020,9,2020,47,0,1,0,0,0,0,0,0,17,15,16,0,7,1,1,1,38,20,1,4,0,7,0,0,28,0,0,1,1,0,0,0,0,0,0,0,0,1042,1042,0,0,2,0,0,0,0,0,0,0,0,1,1,17,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"IRWIN COUNTY DETENTION CENTER","132 COTTON DRIVE","Ocilla","GA",31772,"Irwin",31.580076,-83.255899,530.387987910715,6,2020,2020,9,2020,221,0,0,2,1,0,0,0,0,6,5,6,0,0,1,8,8,18,9,2,1,0,2,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,997,997,0,0,5,0,0,7,7,0,0,0,0,0,0,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRWIN COUNTY DETENTION CENTER","132 COTTON DRIVE","Ocilla","GA",31772,"Irwin",31.580076,-83.255899,894.7359454775,9,2019,2019,9,2020,23,0,1,4,2,0,0,0,0,37,24,37,0,1,2,0,0,8,16,3,0,0,11,8,5,105,0,1,2,0,0,0,0,0,0,0,1,0,800,800,0,0,16,0,0,1,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"IRWIN COUNTY DETENTION CENTER","132 COTTON DRIVE","Ocilla","GA",31772,"Irwin",31.580076,-83.255899,744.727786580357,2,2020,2020,9,2020,22,0,1,0,0,1,0,0,0,20,10,15,0,0,1,0,0,14,15,1,5,0,1,0,0,173,0,0,2,0,0,0,0,0,1,1,0,0,984,984,0,0,4,0,0,0,0,0,0,0,0,0,0,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,593.250518500867,10,2021,2022,11,2021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,11,6,0,5,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1208,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,970.96969697,11,2019,2020,11,2020,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,528.436913112454,11,2020,2021,11,2021,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,6,0,0,0,0,14,1,0,7,0,0,1,0,0,0,0,0,0,0,1,0,794,794,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,187.634788939792,12,2020,2021,11,2021,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,4,3,0,2,0,14,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,512,512,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,,5,2019,2019,11,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,9,9,1,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,628.829745102678,2,2020,2020,11,2020,12,0,0,0,0,0,0,0,0,5,3,3,0,0,0,2,2,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,549,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,123.314460075714,2,2021,2021,11,2021,2,0,0,1,0,0,0,0,0,9,9,9,0,0,0,0,0,2,5,0,1,0,1,0,0,47,0,0,1,0,0,0,0,0,0,0,0,0,84,84,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,,3,2019,2019,11,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,108.499467452214,3,2021,2021,11,2021,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,2,13,0,2,0,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,545.709926033971,7,2020,2020,11,2020,17,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,2,9,9,1,1,0,0,0,1,29,0,0,1,0,0,0,0,0,0,0,0,0,786,786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,405.061494308314,4,2020,2020,11,2020,19,0,0,0,0,0,0,0,0,3,0,0,0,11,1,1,1,19,19,0,0,0,7,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,706,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,135.157929809643,4,2021,2021,11,2021,3,0,0,0,0,0,0,0,0,3,2,3,0,0,0,2,2,4,33,0,0,0,2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,203,203,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,471.752312255572,5,2020,2020,11,2020,32,1,0,1,0,0,0,0,0,9,4,4,0,1,1,1,1,23,23,6,6,0,7,0,0,26,0,0,2,0,0,0,0,0,0,0,0,0,1028,1028,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,175.641559264714,5,2021,2021,11,2021,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,2,2,6,22,2,3,0,2,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,372,372,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,,6,2019,2019,11,2019,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,5,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,635.964595379714,6,2020,2020,11,2020,30,0,0,1,0,0,0,0,0,8,1,1,0,1,1,3,3,20,20,0,0,0,6,0,0,25,0,0,2,0,0,0,0,0,0,0,0,0,1058,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,615.108709244143,6,2021,2021,11,2021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,0,5,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,213,213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,,7,2019,2019,11,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,881.499093197414,7,2021,2021,11,2021,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,14,0,1,0,5,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,821,821,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,406.42019544,8,2019,2019,11,2019,7,0,1,0,0,0,0,0,0,7,7,7,0,0,1,0,0,4,4,3,3,0,3,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1188,1188,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,380.738694754393,8,2020,2020,11,2020,54,1,0,3,0,0,0,0,0,9,0,0,0,1,1,3,3,38,38,1,1,0,11,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,832.478264051029,1,2020,2020,11,2020,24,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,5,5,0,0,0,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,921,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,843.035166240765,8,2021,2021,11,2021,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37,11,0,0,0,7,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,162.489626508464,1,2021,2021,11,2021,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,1,0,2,0,0,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,153,153,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,948.374874989192,10,2019,2020,11,2019,11,0,0,1,0,0,0,0,0,5,5,5,0,0,1,1,1,11,11,5,5,0,12,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1160,1160,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,635.393257480714,9,2021,2021,11,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,6,0,4,0,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1200,1200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"JACKSON PARRISH CORRECTIONAL CENTER","327 INDUSTRIAL DRIVE","Jonesboro","LA",71251,"Jackson",32.215777,-92.717318,607.842541436,10,2020,2021,11,2020,20,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,10,10,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,542,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
